DATE,STIOLD
2003-12-22,1722.49
2003-12-23,1720.92
2003-12-24,1725.87
2003-12-26,1730.23
2003-12-29,1741.01
2003-12-30,1763.87
2003-12-31,1764.52
2004-01-02,1791.35
2004-01-05,1828.66
2004-01-06,1828.72
2004-01-07,1835.96
2004-01-08,1841.68
2004-01-09,1852.53
2004-01-12,1842.49
2004-01-13,1861.56
2004-01-14,1860.53
2004-01-15,1829.98
2004-01-16,1836.87
2004-01-19,1849.21
2004-01-20,1865.44
2004-01-21,1889.56
2004-01-26,1899.98
2004-01-27,1904.55
2004-01-28,1862.84
2004-01-29,1842.32
2004-01-30,1848.36
2004-02-03,1845.13
2004-02-04,1834.64
2004-02-05,1828.66
2004-02-06,1854.41
2004-02-09,1888.2
2004-02-10,1872.68
2004-02-11,1868.51
2004-02-12,1862.94
2004-02-13,1864.07
2004-02-16,1861.39
2004-02-17,1893.47
2004-02-18,1888.51
2004-02-19,1889.96
2004-02-20,1891.78
2004-02-23,1884.53
2004-02-24,1878.41
2004-02-25,1868.28
2004-02-26,1888.7
2004-02-27,1888.63
2004-03-01,1891.73
2004-03-02,1892.93
2004-03-03,1880.58
2004-03-04,1893.01
2004-03-05,1891.54
2004-03-08,1888.35
2004-03-09,1885.2
2004-03-10,1875.02
2004-03-11,1847.78
2004-03-12,1835.08
2004-03-15,1838.23
2004-03-16,1826.32
2004-03-17,1833.57
2004-03-18,1835.18
2004-03-19,1839.12
2004-03-22,1812.16
2004-03-23,1818.41
2004-03-24,1835.29
2004-03-25,1830.4
2004-03-26,1827.11
2004-03-29,1835.54
2004-03-30,1844.54
2004-03-31,1858.92
2004-04-01,1870.7
2004-04-02,1880.45
2004-04-05,1890.2
2004-04-06,1881.67
2004-04-07,1884.43
2004-04-08,1901.92
2004-04-12,1898.27
2004-04-13,1895.51
2004-04-14,1869.67
2004-04-15,1844.38
2004-04-16,1853.99
2004-04-19,1844.71
2004-04-20,1850.42
2004-04-21,1848.41
2004-04-22,1863.71
2004-04-23,1867.64
2004-04-26,1849.38
2004-04-27,1853.58
2004-04-28,1847.76
2004-04-29,1812.13
2004-04-30,1842.03
2004-05-03,1839.23
2004-05-04,1865.35
2004-05-05,1879.44
2004-05-06,1866.61
2004-05-07,1843.72
2004-05-10,1791.78
2004-05-11,1803.39
2004-05-12,1802.17
2004-05-13,1778.59
2004-05-14,1754.96
2004-05-17,1700.33
2004-05-18,1722.8
2004-05-19,1765.26
2004-05-20,1741.57
2004-05-21,1767.23
2004-05-24,1779.79
2004-05-25,1766.42
2004-05-26,1776.7
2004-05-27,1778.55
2004-05-28,1787.18
2004-05-31,1788.66
2004-06-01,1791.97
2004-06-03,1780.88
2004-06-04,1791.7
2004-06-07,1818.0
2004-06-08,1820.14
2004-06-09,1820.12
2004-06-10,1828.79
2004-06-11,1823.14
2004-06-14,1814.06
2004-06-15,1820.5
2004-06-16,1831.31
2004-06-17,1814.15
2004-06-18,1791.62
2004-06-21,1787.15
2004-06-22,1785.93
2004-06-23,1794.65
2004-06-24,1799.48
2004-06-25,1805.54
2004-06-28,1816.42
2004-06-29,1830.24
2004-06-30,1838.0
2004-07-01,1844.18
2004-07-02,1839.33
2004-07-05,1862.75
2004-07-06,1874.57
2004-07-07,1873.75
2004-07-08,1860.5
2004-07-09,1862.03
2004-07-12,1870.89
2004-07-13,1878.15
2004-07-14,1870.9
2004-07-15,1867.56
2004-07-16,1871.47
2004-07-19,1881.77
2004-07-20,1865.26
2004-07-21,1873.17
2004-07-22,1862.97
2004-07-23,1850.26
2004-07-26,1855.98
2004-07-27,1869.08
2004-07-28,1875.25
2004-07-29,1892.11
2004-07-30,1891.71
2004-08-02,1887.41
2004-08-03,1911.8
2004-08-04,1903.85
2004-08-05,1935.7
2004-08-06,1922.75
2004-08-10,1901.41
2004-08-11,1896.19
2004-08-12,1888.18
2004-08-13,1872.88
2004-08-16,1877.6
2004-08-17,1880.52
2004-08-18,1890.68
2004-08-19,1907.05
2004-08-20,1894.93
2004-08-23,1901.23
2004-08-24,1905.4
2004-08-25,1917.09
2004-08-26,1919.1
2004-08-27,1915.9
2004-08-30,1905.45
2004-08-31,1918.34
2004-09-01,1929.48
2004-09-02,1940.86
2004-09-03,1936.55
2004-09-06,1937.43
2004-09-07,1961.47
2004-09-08,1959.13
2004-09-09,1965.28
2004-09-10,1967.7
2004-09-13,1985.79
2004-09-14,1994.13
2004-09-15,2003.99
2004-09-16,1997.12
2004-09-17,2003.56
2004-09-20,1988.11
2004-09-21,2001.87
2004-09-22,1993.55
2004-09-23,1988.64
2004-09-24,1973.46
2004-09-27,1983.39
2004-09-28,1979.1
2004-09-29,1974.35
2004-09-30,1984.74
2004-10-01,1981.14
2004-10-04,2013.89
2004-10-05,2011.74
2004-10-06,2016.04
2004-10-07,2006.19
2004-10-08,2004.3
2004-10-11,1991.99
2004-10-12,1971.04
2004-10-13,1971.15
2004-10-14,1951.47
2004-10-15,1962.54
2004-10-18,1950.55
2004-10-19,1970.23
2004-10-20,1953.0
2004-10-21,1969.18
2004-10-22,1967.07
2004-10-25,1953.44
2004-10-26,1957.41
2004-10-27,1959.05
2004-10-28,1988.05
2004-10-29,1980.69
2004-11-01,1978.79
2004-11-02,1995.38
2004-11-03,2017.43
2004-11-04,2010.65
2004-11-05,2015.77
2004-11-08,2009.96
2004-11-09,2011.51
2004-11-10,2022.99
2004-11-12,2038.46
2004-11-16,2036.42
2004-11-17,2046.4
2004-11-18,2032.62
2004-11-19,2038.21
2004-11-22,2020.14
2004-11-23,2029.86
2004-11-24,2040.19
2004-11-25,2034.88
2004-11-26,2028.43
2004-11-29,2038.72
2004-11-30,2027.66
2004-12-01,2038.84
2004-12-02,2062.76
2004-12-03,2061.58
2004-12-06,2032.38
2004-12-07,2016.26
2004-12-08,2020.66
2004-12-09,1999.14
2004-12-10,2016.33
2004-12-13,2017.29
2004-12-14,2031.29
2004-12-15,2048.79
2004-12-16,2034.3
2004-12-17,2057.98
2004-12-20,2056.24
2004-12-21,2063.59
2004-12-22,2055.77
2004-12-23,2055.48
2004-12-24,2055.56
2004-12-27,2050.99
2004-12-28,2058.12
2004-12-29,2057.82
2004-12-30,2061.56
2004-12-31,2066.14
2005-01-03,2070.15
2005-01-04,2068.49
2005-01-05,2071.04
2005-01-06,2089.82
2005-01-07,2085.58
2005-01-10,2089.68
2005-01-11,2092.21
2005-01-12,2079.8
2005-01-13,2082.34
2005-01-14,2076.13
2005-01-17,2087.12
2005-01-18,2084.19
2005-01-19,2097.39
2005-01-20,2085.39
2005-01-24,2074.24
2005-01-25,2065.71
2005-01-26,2086.93
2005-01-27,2073.12
2005-01-28,2089.51
2005-01-31,2096.32
2005-02-01,2094.65
2005-02-02,2108.69
2005-02-03,2108.16
2005-02-04,2113.58
2005-02-07,2118.1
2005-02-08,2140.16
2005-02-11,2149.6
2005-02-14,2164.93
2005-02-15,2163.39
2005-02-16,2155.1
2005-02-17,2164.2
2005-02-18,2168.86
2005-02-21,2166.38
2005-02-22,2146.73
2005-02-23,2136.42
2005-02-24,2152.59
2005-02-25,2135.08
2005-02-28,2119.4
2005-03-01,2125.11
2005-03-02,2144.36
2005-03-03,2147.53
2005-03-04,2154.55
2005-03-07,2166.12
2005-03-08,2160.63
2005-03-09,2184.29
2005-03-10,2170.2
2005-03-11,2169.41
2005-03-14,2168.97
2005-03-15,2163.93
2005-03-16,2169.64
2005-03-17,2159.89
2005-03-18,2174.49
2005-03-21,2177.52
2005-03-22,2176.41
2005-03-23,2145.1
2005-03-24,2151.45
2005-03-28,2144.36
2005-03-29,2127.71
2005-03-30,2123.16
2005-03-31,2141.43
2005-04-01,2143.75
2005-04-04,2157.8
2005-04-05,2157.81
2005-04-06,2165.78
2005-04-07,2176.39
2005-04-08,2181.94
2005-04-11,2181.58
2005-04-12,2173.56
2005-04-13,2174.09
2005-04-14,2168.59
2005-04-15,2150.23
2005-04-18,2107.67
2005-04-19,2128.71
2005-04-20,2129.25
2005-04-21,2137.73
2005-04-22,2136.91
2005-04-25,2137.39
2005-04-26,2149.64
2005-04-27,2145.34
2005-04-28,2140.24
2005-04-29,2125.25
2005-05-03,2137.17
2005-05-04,2149.38
2005-05-05,2148.1
2005-05-06,2161.22
2005-05-09,2166.29
2005-05-10,2165.85
2005-05-11,2173.14
2005-05-12,2181.19
2005-05-13,2171.67
2005-05-16,2165.48
2005-05-17,2154.37
2005-05-18,2153.65
2005-05-19,2167.27
2005-05-20,2173.77
2005-05-24,2175.2
2005-05-25,2160.47
2005-05-26,2152.56
2005-05-27,2154.7
2005-05-30,2171.92
2005-05-31,2161.77
2005-06-01,2176.93
2005-06-02,2191.55
2005-06-03,2192.67
2005-06-06,2201.38
2005-06-07,2206.84
2005-06-08,2198.29
2005-06-09,2198.56
2005-06-10,2220.43
2005-06-13,2218.86
2005-06-14,2202.19
2005-06-15,2201.91
2005-06-16,2202.74
2005-06-17,2209.15
2005-06-20,2197.38
2005-06-21,2196.64
2005-06-22,2206.34
2005-06-23,2223.45
2005-06-24,2223.72
2005-06-27,2206.71
2005-06-28,2197.61
2005-06-29,2202.27
2005-06-30,2212.66
2005-07-01,2209.95
2005-07-04,2221.16
2005-07-05,2222.61
2005-07-06,2234.13
2005-07-07,2212.34
2005-07-08,2215.99
2005-07-11,2241.19
2005-07-12,2235.59
2005-07-13,2239.01
2005-07-14,2250.16
2005-07-15,2250.29
2005-07-18,2248.14
2005-07-19,2292.92
2005-07-20,2309.26
2005-07-21,2311.14
2005-07-22,2319.34
2005-07-25,2309.61
2005-07-26,2321.77
2005-07-27,2333.62
2005-07-28,2346.19
2005-07-29,2352.56
2005-08-01,2365.72
2005-08-02,2377.13
2005-08-03,2365.19
2005-08-04,2362.39
2005-08-05,2338.87
2005-08-08,2348.21
2005-08-10,2338.49
2005-08-11,2305.97
2005-08-12,2303.2
2005-08-15,2279.76
2005-08-16,2305.3
2005-08-17,2280.23
2005-08-18,2282.7
2005-08-19,2286.36
2005-08-22,2300.95
2005-08-23,2289.66
2005-08-24,2278.35
2005-08-25,2284.4
2005-08-26,2286.55
2005-08-29,2272.0
2005-08-30,2268.49
2005-08-31,2275.43
2005-09-01,2295.54
2005-09-02,2300.89
2005-09-05,2293.97
2005-09-06,2289.37
2005-09-07,2296.9
2005-09-08,2297.9
2005-09-09,2301.28
2005-09-12,2325.11
2005-09-13,2310.35
2005-09-14,2313.35
2005-09-15,2317.67
2005-09-16,2306.38
2005-09-19,2298.5
2005-09-20,2307.42
2005-09-21,2298.65
2005-09-22,2290.68
2005-09-23,2293.04
2005-09-26,2317.58
2005-09-27,2306.5
2005-09-28,2301.84
2005-09-29,2299.29
2005-09-30,2305.14
2005-10-03,2301.49
2005-10-04,2323.77
2005-10-05,2325.89
2005-10-06,2289.47
2005-10-07,2305.24
2005-10-10,2343.39
2005-10-11,2355.02
2005-10-12,2320.53
2005-10-13,2320.7
2005-10-14,2303.24
2005-10-17,2288.54
2005-10-18,2284.16
2005-10-19,2218.13
2005-10-20,2226.88
2005-10-21,2239.36
2005-10-24,2222.83
2005-10-25,2226.46
2005-10-26,2228.79
2005-10-27,2201.9
2005-10-28,2192.41
2005-10-31,2216.77
2005-11-02,2255.54
2005-11-04,2266.52
2005-11-07,2257.08
2005-11-08,2271.99
2005-11-09,2270.33
2005-11-10,2258.25
2005-11-11,2266.03
2005-11-14,2254.15
2005-11-15,2240.49
2005-11-16,2254.46
2005-11-17,2261.49
2005-11-18,2293.2
2005-11-21,2282.5
2005-11-22,2278.04
2005-11-23,2296.52
2005-11-24,2306.31
2005-11-25,2295.73
2005-11-28,2308.54
2005-11-29,2302.88
2005-11-30,2300.25
2005-12-01,2310.99
2005-12-02,2332.52
2005-12-05,2332.61
2005-12-06,2308.35
2005-12-07,2311.81
2005-12-08,2305.71
2005-12-09,2321.1
2005-12-12,2331.4
2005-12-13,2323.97
2005-12-14,2324.38
2005-12-15,2325.73
2005-12-16,2325.53
2005-12-19,2326.55
2005-12-20,2328.72
2005-12-21,2332.67
2005-12-22,2323.66
2005-12-23,2328.29
2005-12-27,2334.94
2005-12-28,2337.89
2005-12-29,2345.38
2005-12-30,2347.34
2006-01-03,2369.37
2006-01-04,2384.14
2006-01-05,2403.75
2006-01-06,2420.74
2006-01-09,2425.99
2006-01-11,2418.65
2006-01-12,2407.38
2006-01-13,2405.86
2006-01-16,2401.2
2006-01-17,2376.96
2006-01-18,2359.3
2006-01-19,2378.52
2006-01-20,2388.91
2006-01-23,2364.97
2006-01-24,2368.32
2006-01-25,2378.64
2006-01-26,2388.22
2006-01-27,2412.08
2006-02-01,2431.74
2006-02-02,2441.39
2006-02-03,2431.72
2006-02-06,2441.08
2006-02-07,2448.73
2006-02-08,2428.25
2006-02-09,2431.62
2006-02-10,2423.59
2006-02-13,2429.5
2006-02-14,2440.98
2006-02-15,2424.17
2006-02-16,2434.66
2006-02-17,2431.34
2006-02-20,2431.77
2006-02-21,2443.56
2006-02-22,2427.89
2006-02-23,2435.58
2006-02-24,2453.67
2006-02-27,2477.37
2006-02-28,2481.96
2006-03-01,2482.67
2006-03-02,2480.3
2006-03-03,2493.43
2006-03-06,2512.88
2006-03-07,2489.15
2006-03-08,2502.6
2006-03-09,2504.25
2006-03-10,2496.73
2006-03-13,2512.14
2006-03-14,2506.7
2006-03-15,2498.02
2006-03-16,2498.93
2006-03-17,2494.41
2006-03-20,2512.6
2006-03-21,2497.17
2006-03-22,2489.27
2006-03-23,2491.64
2006-03-24,2497.31
2006-03-27,2504.23
2006-03-28,2513.57
2006-03-29,2520.75
2006-03-30,2521.04
2006-03-31,2533.4
2006-04-03,2548.68
2006-04-04,2532.59
2006-04-05,2544.89
2006-04-06,2542.64
2006-04-07,2552.05
2006-04-10,2545.92
2006-04-11,2554.66
2006-04-12,2546.25
2006-04-13,2544.38
2006-04-17,2550.34
2006-04-18,2559.25
2006-04-19,2585.84
2006-04-20,2583.73
2006-04-21,2603.45
2006-04-24,2592.5
2006-04-25,2583.61
2006-04-26,2596.65
2006-04-27,2601.06
2006-04-28,2610.71
2006-05-02,2632.8
2006-05-03,2659.65
2006-05-04,2644.7
2006-05-05,2632.42
2006-05-08,2657.78
2006-05-09,2629.68
2006-05-10,2642.89
2006-05-11,2620.58
2006-05-15,2534.83
2006-05-16,2513.7
2006-05-17,2548.69
2006-05-18,2502.18
2006-05-19,2493.98
2006-05-22,2416.69
2006-05-23,2429.55
2006-05-24,2436.55
2006-05-25,2404.45
2006-05-26,2445.02
2006-05-29,2439.91
2006-05-30,2441.54
2006-05-31,2383.87
2006-06-01,2386.7
2006-06-02,2419.42
2006-06-05,2407.25
2006-06-06,2390.01
2006-06-07,2355.43
2006-06-08,2297.11
2006-06-09,2337.44
2006-06-12,2338.53
2006-06-13,2293.35
2006-06-14,2280.67
2006-06-15,2302.43
2006-06-16,2373.91
2006-06-19,2367.9
2006-06-20,2327.11
2006-06-21,2329.6
2006-06-22,2359.55
2006-06-23,2343.03
2006-06-26,2367.94
2006-06-27,2357.58
2006-06-28,2350.8
2006-06-29,2386.77
2006-06-30,2435.39
2006-07-03,2438.26
2006-07-04,2448.73
2006-07-05,2424.11
2006-07-06,2448.07
2006-07-07,2445.13
2006-07-10,2438.45
2006-07-11,2415.91
2006-07-12,2422.76
2006-07-13,2396.64
2006-07-14,2363.55
2006-07-17,2320.2
2006-07-18,2333.81
2006-07-19,2341.79
2006-07-20,2383.54
2006-07-21,2371.37
2006-07-24,2375.04
2006-07-25,2407.56
2006-07-26,2406.31
2006-07-27,2444.66
2006-07-28,2429.44
2006-07-31,2445.43
2006-08-01,2445.04
2006-08-02,2453.99
2006-08-03,2457.09
2006-08-04,2462.92
2006-08-07,2460.25
2006-08-08,2465.04
2006-08-10,2444.63
2006-08-11,2450.63
2006-08-14,2450.5
2006-08-15,2440.62
2006-08-16,2453.43
2006-08-17,2470.65
2006-08-18,2483.53
2006-08-21,2467.3
2006-08-22,2480.99
2006-08-23,2472.26
2006-08-24,2446.11
2006-08-25,2453.21
2006-08-28,2427.05
2006-08-29,2455.33
2006-08-30,2471.4
2006-08-31,2482.39
2006-09-01,2491.49
2006-09-04,2520.45
2006-09-05,2519.72
2006-09-06,2526.53
2006-09-07,2505.39
2006-09-08,2510.14
2006-09-11,2488.51
2006-09-12,2487.2
2006-09-13,2508.03
2006-09-14,2518.97
2006-09-15,2521.91
2006-09-18,2552.02
2006-09-19,2538.24
2006-09-20,2531.42
2006-09-21,2538.26
2006-09-22,2520.5
2006-09-25,2523.89
2006-09-26,2526.0
2006-09-27,2557.9
2006-09-28,2567.97
2006-09-29,2568.86
2006-10-02,2600.06
2006-10-03,2593.27
2006-10-04,2602.92
2006-10-05,2641.48
2006-10-06,2649.3
2006-10-09,2621.51
2006-10-10,2647.66
2006-10-11,2641.61
2006-10-12,2640.64
2006-10-13,2666.68
2006-10-16,2669.55
2006-10-17,2637.7
2006-10-18,2642.42
2006-10-19,2667.58
2006-10-20,2686.43
2006-10-23,2691.61
2006-10-25,2714.66
2006-10-26,2741.69
2006-10-27,2729.98
2006-10-30,2691.6
2006-10-31,2701.75
2006-11-01,2737.78
2006-11-02,2730.98
2006-11-03,2722.31
2006-11-06,2729.13
2006-11-07,2749.22
2006-11-08,2735.3
2006-11-09,2745.59
2006-11-10,2745.31
2006-11-13,2747.24
2006-11-14,2759.88
2006-11-15,2777.62
2006-11-16,2798.45
2006-11-17,2813.18
2006-11-20,2771.41
2006-11-21,2802.88
2006-11-22,2830.02
2006-11-23,2838.48
2006-11-24,2814.81
2006-11-27,2840.94
2006-11-28,2787.81
2006-11-29,2826.36
2006-11-30,2838.53
2006-12-01,2836.04
2006-12-04,2850.72
2006-12-05,2901.99
2006-12-06,2895.02
2006-12-07,2901.8
2006-12-08,2865.14
2006-12-11,2887.23
2006-12-12,2893.81
2006-12-13,2884.15
2006-12-14,2916.28
2006-12-15,2931.29
2006-12-18,2963.44
2006-12-19,2897.3
2006-12-20,2920.83
2006-12-21,2920.84
2006-12-22,2942.39
2006-12-26,2942.53
2006-12-27,2961.25
2006-12-28,2963.49
2006-12-29,2985.83
2007-01-03,3037.74
2007-01-04,3023.8
2007-01-05,3029.04
2007-01-08,3000.0
2007-01-09,3008.35
2007-01-10,2961.15
2007-01-11,2969.69
2007-01-12,3009.09
2007-01-15,3035.58
2007-01-16,3038.21
2007-01-17,3037.66
2007-01-18,3061.65
2007-01-19,3072.88
2007-01-22,3145.2
2007-01-23,3132.9
2007-01-24,3150.24
2007-01-25,3108.63
2007-01-26,3087.74
2007-01-29,3128.91
2007-01-30,3130.26
2007-01-31,3125.56
2007-02-01,3168.1
2007-02-02,3217.68
2007-02-05,3223.32
2007-02-06,3223.25
2007-02-07,3236.6
2007-02-08,3217.76
2007-02-09,3220.89
2007-02-12,3170.46
2007-02-13,3149.16
2007-02-14,3182.21
2007-02-15,3252.49
2007-02-16,3236.93
2007-02-21,3293.61
2007-02-22,3288.85
2007-02-23,3310.44
2007-02-26,3307.92
2007-02-27,3232.02
2007-02-28,3104.15
2007-03-01,3092.58
2007-03-02,3078.74
2007-03-05,2982.29
2007-03-06,3036.52
2007-03-07,3059.15
2007-03-08,3122.49
2007-03-09,3143.71
2007-03-12,3182.68
2007-03-13,3158.9
2007-03-14,3053.21
2007-03-15,3094.6
2007-03-16,3068.75
2007-03-19,3113.39
2007-03-20,3116.88
2007-03-21,3155.69
2007-03-22,3219.51
2007-03-23,3205.82
2007-03-26,3204.55
2007-03-27,3234.11
2007-03-28,3201.75
2007-03-29,3228.88
2007-03-30,3231.24
2007-04-02,3246.31
2007-04-03,3288.36
2007-04-04,3332.92
2007-04-05,3345.86
2007-04-09,3400.0
2007-04-10,3422.62
2007-04-11,3420.62
2007-04-12,3372.69
2007-04-13,3373.59
2007-04-16,3414.15
2007-04-17,3415.32
2007-04-18,3400.41
2007-04-19,3291.28
2007-04-20,3360.67
2007-04-23,3388.48
2007-04-24,3374.52
2007-04-25,3362.68
2007-04-26,3406.89
2007-04-27,3398.6
2007-04-30,3361.29
2007-05-02,3417.81
2007-05-03,3450.64
2007-05-04,3485.76
2007-05-07,3477.59
2007-05-08,3439.21
2007-05-09,3452.72
2007-05-10,3469.26
2007-05-11,3446.92
2007-05-14,3501.1
2007-05-15,3475.08
2007-05-16,3501.17
2007-05-17,3525.51
2007-05-18,3512.4
2007-05-21,3514.49
2007-05-22,3539.82
2007-05-23,3559.01
2007-05-24,3530.26
2007-05-25,3486.63
2007-05-28,3513.37
2007-05-29,3527.08
2007-05-30,3511.13
2007-06-01,3548.32
2007-06-04,3579.35
2007-06-05,3572.9
2007-06-06,3563.75
2007-06-07,3546.33
2007-06-08,3491.59
2007-06-11,3545.46
2007-06-12,3561.54
2007-06-13,3551.22
2007-06-14,3573.43
2007-06-15,3581.16
2007-06-18,3623.79
2007-06-19,3629.55
2007-06-20,3628.67
2007-06-21,3639.49
2007-06-22,3615.38
2007-06-25,3580.33
2007-06-26,3525.1
2007-06-27,3505.5
2007-06-28,3538.23
2007-06-29,3548.2
2007-07-02,3550.34
2007-07-03,3569.43
2007-07-04,3554.85
2007-07-05,3551.68
2007-07-06,3561.96
2007-07-09,3626.72
2007-07-10,3620.32
2007-07-11,3594.94
2007-07-12,3624.56
2007-07-13,3654.61
2007-07-16,3653.23
2007-07-17,3651.05
2007-07-18,3583.97
2007-07-19,3604.62
2007-07-20,3651.38
2007-07-23,3635.35
2007-07-24,3665.13
2007-07-25,3633.54
2007-07-26,3579.73
2007-07-27,3492.7
2007-07-30,3526.29
2007-07-31,3547.66
2007-08-01,3431.71
2007-08-02,3435.46
2007-08-03,3436.04
2007-08-06,3308.99
2007-08-07,3302.01
2007-08-08,3413.17
2007-08-10,3359.18
2007-08-13,3380.61
2007-08-14,3386.59
2007-08-15,3273.25
2007-08-16,3152.16
2007-08-17,3130.71
2007-08-20,3322.38
2007-08-21,3228.66
2007-08-22,3321.5
2007-08-23,3370.91
2007-08-24,3369.45
2007-08-27,3388.44
2007-08-28,3343.0
2007-08-29,3334.66
2007-08-30,3321.15
2007-08-31,3392.91
2007-09-03,3386.22
2007-09-04,3376.06
2007-09-05,3445.08
2007-09-06,3466.06
2007-09-07,3488.97
2007-09-10,3441.87
2007-09-11,3494.57
2007-09-12,3506.09
2007-09-13,3504.4
2007-09-14,3536.4
2007-09-17,3476.31
2007-09-18,3477.75
2007-09-19,3594.36
2007-09-20,3552.46
2007-09-21,3542.22
2007-09-24,3639.02
2007-09-25,3624.82
2007-09-26,3650.09
2007-09-27,3714.77
2007-09-28,3706.23
2007-10-01,3755.22
2007-10-02,3793.83
2007-10-03,3754.62
2007-10-04,3783.81
2007-10-05,3822.62
2007-10-08,3820.31
2007-10-09,3865.75
2007-10-10,3814.45
2007-10-11,3875.77
2007-10-12,3857.25
2007-10-15,3862.02
2007-10-16,3810.72
2007-10-17,3839.73
2007-10-18,3809.69
2007-10-19,3747.98
2007-10-22,3642.64
2007-10-23,3695.3
2007-10-24,3649.12
2007-10-25,3707.14
2007-10-26,3771.55
2007-10-29,3819.78
2007-10-30,3798.45
2007-10-31,3805.7
2007-11-01,3803.56
2007-11-02,3715.32
2007-11-05,3670.18
2007-11-06,3683.1
2007-11-07,3673.01
2007-11-09,3599.67
2007-11-12,3511.12
2007-11-13,3475.47
2007-11-14,3524.91
2007-11-15,3477.59
2007-11-16,3440.96
2007-11-19,3411.72
2007-11-20,3438.27
2007-11-21,3347.2
2007-11-22,3312.88
2007-11-23,3325.89
2007-11-26,3418.58
2007-11-27,3372.64
2007-11-28,3369.72
2007-11-29,3478.22
2007-11-30,3521.27
2007-12-03,3521.56
2007-12-04,3527.87
2007-12-05,3560.05
2007-12-06,3552.55
2007-12-07,3557.95
2007-12-10,3553.08
2007-12-11,3589.03
2007-12-12,3549.25
2007-12-13,3479.31
2007-12-14,3466.38
2007-12-17,3353.56
2007-12-18,3369.31
2007-12-19,3357.34
2007-12-21,3398.1
2007-12-24,3434.53
2007-12-26,3473.21
2007-12-27,3477.2
2007-12-28,3445.82
2007-12-31,3482.3
2008-01-02,3461.22
2008-01-03,3397.06
2008-01-04,3437.79
2008-01-07,3353.06
2008-01-08,3338.27
2008-01-09,3344.53
