DATE,LMNUF1M
2020-01-01,1.19151419131246
2020-02-01,1.31368250085972
2020-03-01,1.4438913764207
2020-04-01,1.34639178699089
2020-05-01,1.22400603615159
2020-06-01,1.14615511658458
2020-07-01,1.10993576626643
2020-08-01,1.09766539713926
2020-09-01,1.10188053449398
2020-10-01,1.11270695685367
2020-11-01,1.15300939840894
2020-12-01,1.09366702409479
2021-01-01,1.06778629860149
2021-02-01,1.05709872693499
2021-03-01,1.00704484078629
2021-04-01,0.970439278527639
2021-05-01,0.944792379131902
2021-06-01,0.933366620830105
2021-07-01,0.930547582956545
2021-08-01,0.940209964661962
2021-09-01,0.971692162981758
2021-10-01,0.97435472220845
2021-11-01,0.991446104819581
2021-12-01,1.01603751017979
2022-01-01,1.05965818514134
2022-02-01,1.03133237164765
2022-03-01,1.02947027079118
2022-04-01,1.05662103762784
2022-05-01,1.08535509928899
2022-06-01,1.14500672979906
2022-07-01,1.15603226058505
2022-08-01,1.15705038034548
2022-09-01,1.17966117825176
2022-10-01,1.16797970206302
2022-11-01,1.12857737434457
2022-12-01,1.11898998058299
2023-01-01,1.1108519299079
2023-02-01,1.06707999917222
2023-03-01,1.0413551538175
2023-04-01,1.01814773992746
2023-05-01,1.01930402352336
2023-06-01,1.02883485057711
2023-07-01,1.0217854555333
2023-08-01,1.0320725653376
2023-09-01,1.043665997708
2023-10-01,1.05770466584274
2023-11-01,1.07331119118286
2023-12-01,1.06664266489325
