DATE,AS30
1996-07-04,2225.678
1996-07-05,2230.805
1996-07-08,2191.243
1996-07-09,2195.283
1996-07-10,2201.08
1996-07-11,2183.905
1996-07-12,2159.455
1996-07-15,2147.065
1996-07-16,2100.59
1996-07-17,2096.121
1996-07-18,2119.565
1996-07-19,2157.574
1996-07-22,2152.35
1996-07-23,2135.974
1996-07-24,2113.912
1996-07-25,2115.088
1996-07-26,2142.98
1996-07-29,2135.747
1996-07-30,2130.788
1996-07-31,2180.256
1996-08-01,2191.232
1996-08-02,2208.633
1996-08-05,2233.747
1996-08-06,2222.884
1996-08-07,2221.843
1996-08-08,2226.609
1996-08-09,2221.749
1996-08-12,2219.493
1996-08-13,2230.251
1996-08-14,2222.618
1996-08-15,2226.668
1996-08-16,2233.294
1996-08-19,2261.523
1996-08-20,2264.729
1996-08-21,2286.02
1996-08-22,2274.577
1996-08-23,2292.914
1996-08-26,2282.145
1996-08-27,2262.29
1996-08-28,2284.178
1996-08-29,2279.335
1996-08-30,2268.699
1996-09-02,2256.688
1996-09-03,2244.592
1996-09-04,2258.498
1996-09-05,2257.375
1996-09-06,2236.993
1996-09-09,2250.808
1996-09-10,2255.851
1996-09-11,2246.304
1996-09-12,2236.57
1996-09-13,2252.322
1996-09-16,2267.755
1996-09-17,2254.359
1996-09-18,2235.147
1996-09-19,2247.077
1996-09-20,2240.805
1996-09-23,2219.173
1996-09-24,2228.696
1996-09-25,2252.814
1996-09-26,2273.389
1996-09-27,2283.026
1996-09-30,2290.447
1996-10-01,2285.541
1996-10-02,2314.597
1996-10-03,2314.916
1996-10-04,2315.532
1996-10-07,2339.821
1996-10-08,2331.705
1996-10-09,2310.708
1996-10-10,2323.549
1996-10-11,2336.807
1996-10-14,2363.269
1996-10-15,2366.243
1996-10-16,2364.968
1996-10-17,2353.764
1996-10-18,2355.034
1996-10-21,2363.157
1996-10-22,2353.568
1996-10-23,2346.745
1996-10-24,2377.587
1996-10-25,2335.206
1996-10-28,2334.119
1996-10-29,2322.97
1996-10-30,2336.717
1996-10-31,2350.22
1996-11-01,2339.368
1996-11-04,2357.5
1996-11-05,2361.635
1996-11-06,2360.629
1996-11-07,2346.7
1996-11-08,2362.124
1996-11-11,2358.12
1996-11-12,2343.545
1996-11-13,2346.937
1996-11-14,2362.525
1996-11-15,2387.302
1996-11-18,2383.786
1996-11-19,2365.961
1996-11-20,2392.717
1996-11-21,2392.454
1996-11-22,2383.388
1996-11-25,2394.746
1996-11-26,2382.018
1996-11-27,2376.749
1996-11-28,2386.291
1996-11-29,2388.573
1996-12-02,2385.13
1996-12-03,2380.086
1996-12-04,2370.725
1996-12-05,2383.33
1996-12-06,2313.893
1996-12-09,2339.801
1996-12-10,2361.807
1996-12-11,2359.318
1996-12-12,2339.616
1996-12-13,2316.465
1996-12-16,2336.277
1996-12-17,2315.828
1996-12-18,2323.693
1996-12-19,2331.672
1996-12-20,2373.752
1996-12-23,2380.456
1996-12-24,2381.409
1996-12-27,2395.611
1996-12-30,2412.935
1996-12-31,2424.56
1997-01-02,2411.221
1997-01-03,2399.528
1997-01-06,2409.807
1997-01-07,2400.653
1997-01-08,2415.036
1997-01-09,2423.248
1997-01-10,2418.559
1997-01-13,2422.332
1997-01-14,2419.359
1997-01-15,2438.188
1997-01-16,2436.312
1997-01-17,2435.484
1997-01-20,2444.249
1997-01-21,2430.338
1997-01-22,2433.521
1997-01-23,2434.517
1997-01-24,2423.019
1997-01-28,2404.217
1997-01-29,2414.163
1997-01-30,2417.684
1997-01-31,2423.673
1997-02-03,2426.946
1997-02-04,2409.068
1997-02-05,2435.799
1997-02-06,2435.219
1997-02-07,2446.667
1997-02-10,2446.433
1997-02-11,2448.088
1997-02-12,2473.532
1997-02-13,2496.429
1997-02-14,2482.599
1997-02-17,2493.212
1997-02-18,2501.734
1997-02-19,2490.992
1997-02-20,2476.324
1997-02-21,2475.317
1997-02-24,2482.587
1997-02-25,2500.806
1997-02-26,2483.114
1997-02-27,2464.723
1997-02-28,2449.87
1997-03-03,2421.246
1997-03-04,2432.072
1997-03-05,2432.983
1997-03-06,2447.43
1997-03-07,2438.5
1997-03-10,2461.886
1997-03-11,2468.297
1997-03-12,2454.378
1997-03-13,2452.575
1997-03-14,2423.189
1997-03-17,2427.444
1997-03-18,2404.309
1997-03-19,2385.246
1997-03-20,2391.272
1997-03-21,2386.41
1997-03-24,2402.13
1997-03-25,2403.374
1997-03-26,2404.336
1997-03-27,2422.322
1997-04-01,2352.239
1997-04-02,2355.209
1997-04-03,2361.036
1997-04-04,2369.499
1997-04-07,2366.016
1997-04-08,2368.89
1997-04-09,2389.237
1997-04-10,2392.893
1997-04-11,2380.521
1997-04-14,2366.125
1997-04-15,2381.669
1997-04-16,2406.423
1997-04-17,2413.193
1997-04-18,2442.416
1997-04-21,2445.83
1997-04-22,2447.565
1997-04-23,2472.349
1997-04-24,2474.692
1997-04-28,2461.69
1997-04-29,2479.127
1997-04-30,2487.954
1997-05-01,2485.387
1997-05-02,2491.594
1997-05-05,2492.739
1997-05-06,2512.833
1997-05-07,2517.613
1997-05-08,2504.743
1997-05-09,2526.014
1997-05-12,2524.805
1997-05-13,2534.343
1997-05-14,2530.447
1997-05-15,2524.988
1997-05-16,2538.147
1997-05-19,2531.044
1997-05-20,2530.722
1997-05-21,2543.161
1997-05-22,2547.917
1997-05-23,2563.875
1997-05-26,2584.756
1997-05-27,2578.942
1997-05-28,2585.209
1997-05-29,2530.7
1997-05-30,2543.2
1997-06-02,2625.731
1997-06-03,2613.562
1997-06-04,2615.936
1997-06-05,2604.244
1997-06-06,2600.852
1997-06-10,2628.87
1997-06-11,2613.749
1997-06-12,2638.069
1997-06-13,2655.324
1997-06-16,2669.297
1997-06-17,2681.749
1997-06-18,2673.359
1997-06-19,2693.331
1997-06-20,2712.64
1997-06-23,2706.309
1997-06-24,2688.399
1997-06-25,2705.072
1997-06-26,2699.9
1997-06-27,2702.38
1997-06-30,2725.927
1997-07-01,2721.242
1997-07-02,2745.918
1997-07-03,2742.912
1997-07-04,2733.373
1997-07-07,2712.975
1997-07-08,2679.202
1997-07-09,2696.104
1997-07-10,2694.391
1997-07-11,2699.148
1997-07-14,2672.96
1997-07-15,2637.567
1997-07-16,2646.35
1997-07-17,2669.733
1997-07-18,2684.207
1997-07-21,2653.389
1997-07-22,2656.409
1997-07-23,2683.413
1997-07-24,2676.447
1997-07-25,2691.15
1997-07-28,2723.839
1997-07-29,2731.948
1997-07-30,2735.03
1997-07-31,2735.076
1997-08-01,2727.521
1997-08-04,2705.956
1997-08-05,2707.564
1997-08-06,2727.114
1997-08-07,2717.738
1997-08-08,2711.387
1997-08-11,2667.236
1997-08-12,2650.518
1997-08-13,2623.637
1997-08-14,2627.444
1997-08-15,2666.198
1997-08-18,2618.455
1997-08-19,2620.914
1997-08-20,2630.67
1997-08-21,2649.73
1997-08-22,2620.316
1997-08-25,2637.141
1997-08-26,2626.334
1997-08-27,2626.532
1997-08-28,2631.287
1997-08-29,2593.026
1997-09-01,2590.815
1997-09-02,2581.928
1997-09-03,2619.001
1997-09-04,2608.45
1997-09-05,2626.015
1997-09-08,2656.17
1997-09-09,2674.482
1997-09-10,2666.471
1997-09-11,2665.753
1997-09-12,2639.96
1997-09-15,2662.931
1997-09-16,2651.795
1997-09-17,2679.343
1997-09-18,2696.297
1997-09-19,2730.377
1997-09-22,2764.91
1997-09-23,2776.873
1997-09-24,2768.878
1997-09-25,2779.207
1997-09-26,2775.585
1997-09-29,2774.643
1997-09-30,2766.912
1997-10-01,2779.193
1997-10-02,2778.867
1997-10-03,2763.05
1997-10-06,2769.651
1997-10-07,2754.29
1997-10-08,2768.384
1997-10-09,2722.217
1997-10-10,2694.546
1997-10-13,2663.271
1997-10-14,2662.011
1997-10-15,2653.679
1997-10-16,2652.96
1997-10-17,2645.574
1997-10-20,2639.436
1997-10-21,2650.664
1997-10-22,2682.926
1997-10-23,2614.869
1997-10-24,2561.299
1997-10-27,2476.954
1997-10-28,2299.16
1997-10-29,2443.024
1997-10-30,2436.103
1997-10-31,2464.794
1997-11-03,2503.778
1997-11-04,2551.615
1997-11-05,2545.797
1997-11-06,2571.012
1997-11-07,2513.412
1997-11-10,2521.57
1997-11-11,2523.967
1997-11-12,2510.858
1997-11-13,2504.004
1997-11-14,2479.134
1997-11-17,2487.669
1997-11-18,2468.345
1997-11-19,2442.26
1997-11-20,2435.659
1997-11-21,2482.676
1997-11-24,2482.104
1997-11-25,2454.402
1997-11-26,2463.143
1997-11-27,2462.289
1997-11-28,2465.105
1997-12-01,2513.377
1997-12-02,2524.761
1997-12-03,2562.384
1997-12-04,2552.473
1997-12-05,2557.191
1997-12-08,2587.012
1997-12-09,2582.761
1997-12-10,2554.651
1997-12-11,2516.796
1997-12-12,2494.035
1997-12-15,2500.874
1997-12-16,2514.083
1997-12-17,2562.111
1997-12-18,2563.079
1997-12-19,2528.059
1997-12-22,2503.418
1997-12-23,2558.942
1997-12-24,2554.74
1997-12-29,2576.283
1997-12-30,2601.407
1997-12-31,2616.462
1998-01-02,2609.137
1998-01-05,2644.287
1998-01-06,2685.283
1998-01-07,2646.921
1998-01-08,2650.678
1998-01-09,2603.083
1998-01-12,2542.38
1998-01-13,2565.301
1998-01-14,2605.338
1998-01-15,2584.464
1998-01-16,2613.962
1998-01-19,2650.661
1998-01-20,2639.389
1998-01-21,2622.846
1998-01-22,2599.364
1998-01-23,2623.254
1998-01-27,2603.879
1998-01-28,2621.124
1998-01-29,2642.696
1998-01-30,2656.672
1998-02-02,2670.051
1998-02-03,2654.393
1998-02-04,2656.881
1998-02-05,2657.931
1998-02-06,2656.137
1998-02-09,2685.28
1998-02-10,2667.972
1998-02-11,2677.955
1998-02-12,2674.307
1998-02-13,2653.023
1998-02-16,2621.229
1998-02-17,2657.002
1998-02-18,2661.191
1998-02-19,2658.835
1998-02-20,2645.109
1998-02-23,2655.138
1998-02-24,2666.188
1998-02-25,2675.718
1998-02-26,2696.035
1998-02-27,2697.398
1998-03-02,2697.945
1998-03-03,2684.359
1998-03-04,2705.362
1998-03-05,2652.709
1998-03-06,2667.558
1998-03-09,2680.729
1998-03-10,2692.851
1998-03-11,2714.774
1998-03-12,2719.54
1998-03-13,2731.553
1998-03-16,2729.88
1998-03-17,2767.13
1998-03-18,2769.592
1998-03-19,2772.602
1998-03-20,2775.238
1998-03-23,2779.325
1998-03-24,2792.013
1998-03-25,2781.586
1998-03-26,2781.064
1998-03-27,2762.669
1998-03-30,2741.016
1998-03-31,2744.228
1998-04-01,2752.881
1998-04-02,2756.967
1998-04-03,2770.848
1998-04-06,2795.625
1998-04-07,2794.8
1998-04-08,2813.492
1998-04-09,2805.756
1998-04-14,2840.906
1998-04-15,2870.52
1998-04-16,2881.449
1998-04-17,2867.461
1998-04-20,2872.516
1998-04-21,2866.387
1998-04-22,2856.809
1998-04-23,2877.783
1998-04-24,2854.893
1998-04-27,2817.979
1998-04-28,2781.28
1998-04-29,2749.095
1998-04-30,2762.09
1998-05-01,2804.164
1998-05-04,2812.325
1998-05-05,2803.461
1998-05-06,2788.013
1998-05-07,2780.825
1998-05-08,2780.461
1998-05-11,2797.629
1998-05-12,2786.898
1998-05-13,2773.711
1998-05-14,2759.432
1998-05-15,2765.815
1998-05-18,2733.269
1998-05-19,2742.007
1998-05-20,2723.248
1998-05-21,2733.484
1998-05-22,2725.945
1998-05-25,2727.75
1998-05-26,2734.748
1998-05-27,2687.046
1998-05-28,2714.557
1998-05-29,2715.681
1998-06-01,2689.107
1998-06-02,2671.123
1998-06-03,2662.024
1998-06-04,2658.444
1998-06-05,2642.844
1998-06-09,2623.894
1998-06-10,2592.865
1998-06-11,2558.733
1998-06-12,2571.744
1998-06-15,2567.518
1998-06-16,2524.9
1998-06-17,2549.3
1998-06-18,2608.1
1998-06-19,2588.7
1998-06-22,2596.8
1998-06-23,2582.5
1998-06-24,2592.8
1998-06-25,2592.0
1998-06-26,2609.906
1998-06-29,2621.118
1998-06-30,2668.449
1998-07-01,2699.353
1998-07-02,2742.747
1998-07-03,2743.088
1998-07-06,2751.808
1998-07-07,2769.259
1998-07-08,2774.053
1998-07-09,2788.855
1998-07-10,2747.866
1998-07-13,2720.4
1998-07-14,2754.159
1998-07-15,2773.897
1998-07-16,2810.648
1998-07-17,2814.693
1998-07-20,2787.945
1998-07-21,2787.878
1998-07-22,2767.496
1998-07-23,2748.707
1998-07-24,2745.484
1998-07-27,2715.308
1998-07-28,2726.206
1998-07-29,2693.154
1998-07-30,2701.304
1998-07-31,2704.586
1998-08-03,2673.781
1998-08-04,2682.297
1998-08-05,2640.167
1998-08-06,2602.376
1998-08-07,2599.04
1998-08-10,2597.412
1998-08-11,2561.063
1998-08-12,2550.966
1998-08-13,2541.15
1998-08-14,2568.952
1998-08-17,2536.767
1998-08-18,2565.512
1998-08-19,2636.065
1998-08-20,2658.481
1998-08-21,2634.986
1998-08-24,2601.765
1998-08-25,2627.65
1998-08-26,2608.001
1998-08-27,2560.631
1998-08-28,2516.916
1998-08-31,2480.746
1998-09-01,2458.169
1998-09-02,2516.012
1998-09-03,2513.311
1998-09-04,2504.023
1998-09-07,2569.225
1998-09-08,2555.195
1998-09-09,2542.482
1998-09-10,2526.27
1998-09-11,2468.27
1998-09-14,2510.158
1998-09-15,2554.322
1998-09-16,2553.187
1998-09-17,2542.794
1998-09-18,2539.937
1998-09-21,2521.924
1998-09-22,2534.398
1998-09-23,2573.605
1998-09-24,2614.932
1998-09-25,2563.397
1998-09-28,2591.604
1998-09-29,2603.587
1998-09-30,2587.0
1998-10-01,2569.192
1998-10-02,2532.294
1998-10-05,2515.71
1998-10-06,2491.169
1998-10-07,2540.191
1998-10-08,2503.271
1998-10-09,2491.268
1998-10-12,2501.647
1998-10-13,2488.519
1998-10-14,2465.636
1998-10-15,2459.31
1998-10-16,2511.368
1998-10-19,2515.818
1998-10-20,2516.935
1998-10-21,2543.032
1998-10-22,2545.184
1998-10-23,2543.86
1998-10-26,2563.291
1998-10-27,2582.905
1998-10-28,2615.241
1998-10-29,2617.256
1998-10-30,2647.309
1998-11-02,2672.516
1998-11-03,2675.608
1998-11-04,2679.879
1998-11-05,2672.399
1998-11-06,2697.329
1998-11-09,2689.12
1998-11-10,2682.425
1998-11-11,2720.69
1998-11-12,2708.264
1998-11-13,2681.262
1998-11-16,2674.51
1998-11-17,2676.586
1998-11-18,2668.733
1998-11-19,2680.628
1998-11-20,2703.586
1998-11-23,2748.0
1998-11-24,2760.224
1998-11-25,2749.39
1998-11-26,2771.994
1998-11-27,2771.326
1998-11-30,2773.273
1998-12-01,2734.085
1998-12-02,2761.009
1998-12-03,2720.302
1998-12-04,2730.693
1998-12-07,2756.088
1998-12-08,2771.694
1998-12-09,2750.016
1998-12-10,2763.171
1998-12-11,2729.953
1998-12-14,2676.475
1998-12-15,2687.913
1998-12-16,2697.321
1998-12-17,2740.038
1998-12-18,2749.265
1998-12-21,2738.04
1998-12-22,2759.785
1998-12-23,2755.026
1998-12-24,2764.019
1998-12-29,2768.396
1998-12-30,2784.22
1998-12-31,2813.444
1999-01-04,2832.576
1999-01-05,2815.634
1999-01-06,2853.444
1999-01-07,2897.301
1999-01-08,2856.305
1999-01-11,2849.358
1999-01-12,2846.279
1999-01-13,2821.961
1999-01-14,2804.791
1999-01-15,2809.262
1999-01-18,2830.378
1999-01-19,2855.825
1999-01-20,2872.731
1999-01-21,2851.971
1999-01-22,2848.416
1999-01-25,2827.945
1999-01-27,2851.418
1999-01-28,2877.182
1999-01-29,2893.836
1999-02-01,2923.66
1999-02-02,2906.985
1999-02-03,2918.157
1999-02-04,2940.505
1999-02-05,2911.867
1999-02-08,2899.959
1999-02-09,2890.674
1999-02-10,2854.842
1999-02-11,2867.029
1999-02-12,2889.541
1999-02-15,2877.805
1999-02-16,2859.361
1999-02-17,2882.154
1999-02-18,2882.488
1999-02-19,2924.297
1999-02-22,2916.32
1999-02-23,2924.036
1999-02-24,2934.516
1999-02-25,2904.83
1999-02-26,2879.881
1999-03-01,2911.119
1999-03-02,2892.784
1999-03-03,2889.902
1999-03-04,2885.302
1999-03-05,2902.532
1999-03-08,2929.58
1999-03-09,2920.849
1999-03-10,2931.428
1999-03-11,2950.509
1999-03-12,2961.299
1999-03-15,2989.46
1999-03-16,2992.214
1999-03-17,2977.827
1999-03-18,2967.727
1999-03-19,2984.461
1999-03-22,2985.452
1999-03-23,2987.604
1999-03-24,2965.67
1999-03-25,2986.9
1999-03-26,2996.558
1999-03-29,2973.966
1999-03-30,2995.323
1999-03-31,2967.222
1999-04-01,2973.438
1999-04-06,3032.885
1999-04-07,3029.555
1999-04-08,3056.153
1999-04-09,3059.959
1999-04-12,3038.226
1999-04-13,3076.263
1999-04-14,3088.159
1999-04-15,3094.461
1999-04-16,3099.753
1999-04-19,3113.067
1999-04-20,3090.096
1999-04-21,3068.27
1999-04-22,3118.302
1999-04-23,3121.739
1999-04-26,3129.669
1999-04-27,3145.201
1999-04-28,3122.732
1999-04-29,3104.865
1999-04-30,3101.117
1999-05-03,3074.457
1999-05-04,3084.1
1999-05-05,3041.726
1999-05-06,3038.643
1999-05-07,2987.676
1999-05-10,2996.716
1999-05-11,2984.932
1999-05-12,3015.018
1999-05-13,3029.569
1999-05-14,3055.0
1999-05-17,2988.275
1999-05-18,2999.606
1999-05-19,2981.176
1999-05-20,2952.582
1999-05-21,2948.3
1999-05-24,2949.21
1999-05-25,2911.468
1999-05-26,2918.541
1999-05-27,2904.728
1999-05-28,2888.634
1999-05-31,2900.166
1999-06-01,2915.59
1999-06-02,2914.708
1999-06-03,2941.552
1999-06-04,2929.277
1999-06-07,2944.149
1999-06-08,2966.785
1999-06-09,2985.531
1999-06-10,2978.569
1999-06-11,2950.179
1999-06-15,2940.923
1999-06-16,2942.197
1999-06-17,2979.274
1999-06-18,2984.974
1999-06-21,2981.72
1999-06-22,3004.83
1999-06-23,2990.592
1999-06-24,2960.332
1999-06-25,2960.045
1999-06-28,2990.334
1999-06-29,2991.729
1999-06-30,2968.878
1999-07-01,3002.057
1999-07-02,3028.921
1999-07-05,3078.095
1999-07-06,3081.864
1999-07-07,3067.337
1999-07-08,3086.26
1999-07-09,3040.998
1999-07-12,3050.236
1999-07-13,3063.915
1999-07-14,3054.407
1999-07-15,3064.963
1999-07-16,3054.439
1999-07-19,3083.971
1999-07-20,3127.122
1999-07-21,3111.354
1999-07-22,3086.28
1999-07-23,3070.195
1999-07-26,3052.28
1999-07-27,3053.064
1999-07-28,3059.808
1999-07-29,3060.032
1999-07-30,3019.898
1999-08-02,3000.033
1999-08-03,3032.236
1999-08-04,3005.701
1999-08-05,3018.946
1999-08-06,3007.025
1999-08-09,2976.879
1999-08-10,2958.667
1999-08-11,2934.895
1999-08-12,2944.026
1999-08-13,2958.785
1999-08-16,3017.94
1999-08-17,2987.996
1999-08-18,3026.0
1999-08-19,3027.078
1999-08-20,3025.444
1999-08-23,3064.167
1999-08-24,3052.381
1999-08-25,3033.338
1999-08-26,3046.138
1999-08-27,3020.216
1999-08-30,2992.998
1999-08-31,2951.868
1999-09-01,2997.37
1999-09-02,2993.74
1999-09-03,2962.374
1999-09-06,2990.094
1999-09-07,2993.645
1999-09-08,3000.667
1999-09-09,3008.103
1999-09-10,3002.988
1999-09-13,2976.586
1999-09-14,2975.943
1999-09-15,2938.14
1999-09-16,2904.827
1999-09-17,2914.707
1999-09-20,2907.3
1999-09-21,2898.767
1999-09-22,2901.67
1999-09-23,2927.337
1999-09-24,2893.419
1999-09-27,2911.097
1999-09-28,2920.617
1999-09-29,2897.811
1999-09-30,2881.128
1999-10-01,2912.925
1999-10-04,2895.538
1999-10-05,2917.2
1999-10-06,2896.816
1999-10-07,2911.952
1999-10-08,2897.078
1999-10-11,2926.422
1999-10-12,2934.108
1999-10-13,2906.679
1999-10-14,2901.273
1999-10-15,2862.251
1999-10-18,2796.791
1999-10-19,2779.747
1999-10-20,2823.59
1999-10-21,2827.873
1999-10-22,2837.348
1999-10-25,2855.391
1999-10-26,2830.717
1999-10-27,2829.488
1999-10-28,2855.436
1999-10-29,2885.051
1999-11-01,2895.559
1999-11-02,2906.848
1999-11-03,2926.205
1999-11-04,2935.517
1999-11-05,2919.818
1999-11-08,2892.118
1999-11-09,2904.856
1999-11-10,2940.73
1999-11-11,2982.841
1999-11-12,3010.162
1999-11-15,3010.73
1999-11-16,3004.525
1999-11-17,3036.036
1999-11-18,3055.602
1999-11-19,3076.71
1999-11-22,3063.108
1999-11-23,3061.4
1999-11-24,3034.804
1999-11-25,3044.107
1999-11-26,3059.972
1999-11-29,3055.473
1999-11-30,3044.033
1999-12-01,3037.73
1999-12-02,3073.998
1999-12-03,3086.775
1999-12-06,3133.318
1999-12-07,3105.944
1999-12-08,3108.777
1999-12-09,3136.606
1999-12-10,3120.264
1999-12-13,3109.932
1999-12-14,3108.144
1999-12-15,3118.981
1999-12-16,3125.934
1999-12-17,3138.069
1999-12-20,3137.622
1999-12-21,3107.205
1999-12-22,3141.429
1999-12-23,3117.53
1999-12-24,3135.308
1999-12-29,3141.092
1999-12-30,3152.451
2000-01-04,3124.145
2000-01-05,3050.85
2000-01-06,3030.085
2000-01-07,3044.535
2000-01-10,3103.113
2000-01-11,3164.648
2000-01-12,3104.609
2000-01-13,3095.842
2000-01-14,3131.579
2000-01-17,3139.943
2000-01-18,3151.199
2000-01-19,3105.371
2000-01-20,3137.129
2000-01-21,3103.413
2000-01-24,3096.643
2000-01-25,3078.553
2000-01-27,3083.379
2000-01-28,3092.092
2000-01-31,3096.01
2000-02-01,3084.503
2000-02-02,3116.276
2000-02-03,3135.118
2000-02-04,3115.12
2000-02-07,3130.395
2000-02-08,3124.033
2000-02-09,3134.013
2000-02-10,3172.53
2000-02-11,3167.148
2000-02-14,3135.316
2000-02-15,3158.069
2000-02-16,3148.268
2000-02-17,3144.908
2000-02-18,3120.104
2000-02-21,3117.054
2000-02-22,3101.166
2000-02-23,3112.455
2000-02-24,3106.922
2000-02-25,3123.667
2000-02-28,3118.022
2000-02-29,3135.809
2000-03-01,3192.781
2000-03-02,3219.969
2000-03-03,3225.819
2000-03-06,3232.076
2000-03-07,3251.016
2000-03-08,3218.538
2000-03-09,3196.585
2000-03-10,3199.488
2000-03-13,3190.286
2000-03-14,3187.393
2000-03-15,3163.491
2000-03-16,3180.192
2000-03-17,3203.443
2000-03-20,3228.061
2000-03-21,3242.221
2000-03-22,3274.08
2000-03-23,3243.535
2000-03-24,3247.377
2000-03-27,3225.629
2000-03-28,3236.7
2000-03-29,3228.494
2000-03-30,3194.816
2000-03-31,3133.255
2000-04-03,3183.172
2000-04-04,3163.489
2000-04-05,3137.765
2000-04-06,3142.399
2000-04-07,3168.209
2000-04-10,3187.277
2000-04-11,3155.445
2000-04-12,3133.44
2000-04-13,3084.696
2000-04-14,3096.009
2000-04-17,2919.956
2000-04-18,2986.503
2000-04-19,3042.276
2000-04-20,3041.507
2000-04-26,3084.477
2000-04-27,3073.101
2000-04-28,3085.122
2000-05-01,3071.778
2000-05-02,3099.088
2000-05-03,3076.667
2000-05-04,3025.921
2000-05-05,3075.645
2000-05-08,3075.143
2000-05-09,3054.576
2000-05-10,3011.752
2000-05-11,2966.798
2000-05-12,3003.96
2000-05-15,3018.617
2000-05-16,3053.065
2000-05-17,3040.133
2000-05-18,3011.898
2000-05-19,3005.37
2000-05-22,2970.5
2000-05-23,2985.875
2000-05-24,2972.167
2000-05-25,2979.773
2000-05-26,2964.313
2000-05-29,2995.982
2000-05-30,3010.763
2000-05-31,3040.62
2000-06-01,3047.832
2000-06-02,3096.276
2000-06-05,3105.13
2000-06-06,3108.6
2000-06-07,3070.773
2000-06-08,3083.41
2000-06-09,3101.853
2000-06-13,3071.279
2000-06-14,3076.248
2000-06-15,3089.848
2000-06-16,3096.911
2000-06-19,3104.508
2000-06-20,3106.34
2000-06-21,3125.632
2000-06-22,3123.575
2000-06-23,3127.261
2000-06-26,3128.981
2000-06-27,3143.142
2000-06-28,3165.556
2000-06-29,3205.468
2000-06-30,3257.629
2000-07-03,3256.482
2000-07-04,3259.499
2000-07-05,3271.503
2000-07-06,3262.012
2000-07-07,3260.987
2000-07-10,3279.88
2000-07-11,3280.031
2000-07-12,3276.299
2000-07-13,3265.522
2000-07-14,3263.568
2000-07-17,3273.031
2000-07-18,3260.276
2000-07-19,3258.793
2000-07-20,3259.38
2000-07-21,3290.321
2000-07-24,3266.257
2000-07-25,3246.811
2000-07-26,3246.76
2000-07-27,3223.559
2000-07-28,3219.05
2000-07-31,3213.631
2000-08-01,3217.805
2000-08-02,3232.308
2000-08-03,3235.801
2000-08-04,3238.465
2000-08-07,3265.228
2000-08-08,3262.4
2000-08-09,3269.572
2000-08-10,3274.963
2000-08-11,3270.113
2000-08-14,3275.864
2000-08-15,3283.825
2000-08-16,3292.958
2000-08-17,3296.972
2000-08-18,3303.514
2000-08-21,3298.917
2000-08-22,3312.928
2000-08-23,3322.716
2000-08-24,3330.396
2000-08-25,3326.315
2000-08-28,3322.671
2000-08-29,3326.67
2000-08-30,3316.292
2000-08-31,3261.71
2000-09-01,3293.427
2000-09-04,3308.3
2000-09-05,3307.002
2000-09-06,3281.656
2000-09-07,3266.397
2000-09-08,3278.9
2000-09-11,3254.9
2000-09-12,3276.1
2000-09-13,3285.451
2000-09-14,3294.12
2000-09-15,3280.46
2000-09-18,3227.98
2000-09-19,3188.249
2000-09-20,3206.525
2000-09-21,3204.939
2000-09-22,3143.463
2000-09-25,3167.257
2000-09-26,3191.202
2000-09-27,3204.338
2000-09-28,3236.799
2000-09-29,3246.147
2000-10-02,3248.176
2000-10-03,3274.264
2000-10-04,3265.542
2000-10-05,3260.298
2000-10-06,3244.834
2000-10-09,3226.16
2000-10-10,3216.922
2000-10-11,3213.096
2000-10-12,3180.431
2000-10-13,3157.58
2000-10-16,3219.428
2000-10-17,3215.997
2000-10-18,3180.394
2000-10-19,3147.476
2000-10-20,3187.784
2000-10-23,3217.147
2000-10-24,3209.571
2000-10-25,3213.23
2000-10-26,3190.262
2000-10-27,3195.72
2000-10-30,3212.967
2000-10-31,3203.893
2000-11-01,3224.245
2000-11-02,3236.043
2000-11-03,3266.508
2000-11-06,3278.968
2000-11-07,3314.26
2000-11-08,3298.18
2000-11-09,3279.891
